almaMmsId	hbzId	rpbId
990136041660206441	HT014388022	929t095842
990132902680206441	HT014159452	929t113936
990132902680206441	HT014159452	929t113936
990132902680206441	HT014159452	929t113936
990144615920206441	HT014667842	929t101284
990054890410206441	HT006919400	929t101285
990159268930206441	HT015219147	929t101298
990160224060206441	HT015315720	929t101299
990171909010206441	HT015748249	929t101300
990178527730206441	HT016235246	929t101301
990178527710206441	HT016235244	929t101304
990178334690206441	HT016216759	929t101305
990109169280206441	HT012764862	929t101542
990052242050206441	HT010781926	929t102081
990048629750206441	HT003042970	929t102243
990132811770206441	HT014150270	929t103192
990193979450206441	HT017484805	929t103753
990176032240206441	HT016023945	929t110324
990184027490206441	HT016699686	929t110384
990055164530206441	HT006951652	929t110742
990054398330206441	HT004176739	929t110743
990144773020206441	HT014683710	929t110770
990155847370206441	HT014993145	929t110771
990164701550206441	HT015427643	929t110772
990056139430206441	HT007066670	929t111930
990187846480206441	HT016894229	929t113850
990187846510206441	HT016894232	929t113851
990132902680206441	HT014159452	929t113936
990190020730206441	HT017097494	929t120048
990190025140206441	HT017097935	929t120167
990048937370206441	HT003830924	929t120876
990181798760206441	CT001001465	929t112215
990017556500206441	HT004440191	929t112216
990186774250206441	HT016789340	929t112245
990186774310206441	HT016789345	929t112247
990180609280206441	CT003001291	929t112262
990187145760206441	HT016825985	929t112282
990042083600206441	HT010098252	929t112285
990187363830206441	HT016846642	929t112312
990187028750206441	HT016814360	929t112366
990125434470206441	HT013996365	929t112391
990187209590206441	HT016831953	929t112418
990186945210206441	HT016805990	929t112487
990184675320206441	HT016761817	929t112488
990186944830206441	HT016805951	929t112509
990187073110206441	HT016818801	929t112549
990187464200206441	HT016856771	929t112579
990187461950206441	HT016856545	929t112580
990186937680206441	HT016805230	929t112613
990183784550206441	HT016675937	929t112630
990187562520206441	HT016866510	929t112635
990187130670206441	HT016824470	929t112692
990187560180206441	HT016866273	929t112844
990187142040206441	HT016825609	929t152828
990187363270206441	HT016846585	929t112880
990187608300206441	HT016871083	929t112884
990186863920206441	HT016798283	929t112893
990184561970206441	HT016750561	929t112894
990187363440206441	HT016846603	929t112899
990187156290206441	HT016826675	929t112912
990181084520206441	HT016414782	929t112928
990187461790206441	HT016856527	929t112938
990187737470206441	HT016883356	929t112944
990187009270206441	HT016812408	929t112945
990179120630206441	HT016294812	929t112948
990187568560206441	HT016867124	929t112959
990187918960206441	HT016901506	929t112961
990187231470206441	HT016833968	929t161302
990187659020206441	HT016876144	929t112973
990187347050206441	HT016844952	929t113001
990187659060206441	HT016876148	929t113064
990187237150206441	HT016834536	929t113065
990187659090206441	HT016876151	929t113066
990187464460206441	HT016856797	929t113150
990184155030206441	HT016712440	929t113159
990187629730206441	HT016873198	929t113162
990182889600206441	HT016587890	929t113169
990182683130206441	HT016567705	929t113191
990187135790206441	HT016824982	929t113215
990187658870206441	HT016876129	929t113216
990187843810206441	HT016893962	929t113244
990187754140206441	HT016885032	929t113251
990187659010206441	HT016876143	929t113252
990187843750206441	HT016893956	929t113253
990187843790206441	HT016893960	929t113257
990187449600206441	HT016856385	929t113290
990187711040206441	HT016880736	929t113294
990187899660206441	HT016899559	929t113307
990187450700206441	HT016856389	929t113310
990187610600206441	HT016871284	929t113314
990187610650206441	HT016871290	929t113315
990186868540206441	HT016798750	929t113326
990031549570206441	HT008040191	929t113360
990187282260206441	HT016838899	929t113396
990188055650206441	HT016914541	929t113397
990188177360206441	HT016926591	929t113419
990140719830206441	TT001167764	929t113463
990187838620206441	HT016893460	929t113568
990188274390206441	HT016936289	929t113570
990188129350206441	HT016921817	929t113577
990052492130206441	HT006946677	929t113585
990188444550206441	HT016951707	929t113640
990188146060206441	HT016923468	929t113642
990188133500206441	HT016922240	929t113643
990188233500206441	HT016932221	929t113646
990188234660206441	HT016932341	929t113648
990188226200206441	HT016931482	929t113714
990188226060206441	HT016931469	929t113715
990188495030206441	HT016956686	929t113717
990188495130206441	HT016956696	929t113718
990188225990206441	HT016931461	929t113727
990188226190206441	HT016931481	929t113728
990188243180206441	HT016933189	929t113732
990188444610206441	HT016951713	929t113735
990188131730206441	HT016922060	929t113741
990188133180206441	HT016922206	929t113758
990188445010206441	HT016951754	929t113765
990188444440206441	HT016951695	929t113768
990188475240206441	HT016954711	929t113894
990188347390206441	HT016942789	929t113916
990188274670206441	HT016936317	929t113925
990184839160206441	HT016774745	929t113926
990187890390206441	HT016898622	929t113929
990188162620206441	HT016925118	929t113946
990187434040206441	HT016856308	929t113952
990027189020206441	HT007158784	929t113978
990188341800206441	HT016942229	929t113984
990188341810206441	HT016942230	929t113988
990188159200206441	HT016924773	929t113991
990187866410206441	HT016896200	929t114104
990188423190206441	HT016949570	929t114116
990188720660206441	HT016973783	929t114119
990188303210206441	HT016939076	929t114120
990188549540206441	HT016962073	929t114149
990188450990206441	HT016952361	929t114152
990188335240206441	HT016941616	929t114155
990178118700206441	HT016196139	929t114166
990174644540206441	HT015934540	929t114208
990174644480206441	HT015934534	929t114209
990188089890206441	HT016917878	929t114211
990188543190206441	HT016961453	929t114281
990188543040206441	HT016961438	929t114329
990184123010206441	HT016709221	929t114382
990056046040206441	HT007055804	929t114384
990189161640206441	HT017015456	929t114408
990189029960206441	HT017002490	929t114468
990189262890206441	HT017024461	929t114533
990189116170206441	HT017011010	929t114536
990187729700206441	HT016882593	929t114559
990174712770206441	HT015941448	929t114621
990188423170206441	HT016949568	929t114673
990188056120206441	HT016914588	929t114702
990188541120206441	HT016961240	929t114708
990189239180206441	HT017022439	929t114729
990189116680206441	HT017011061	929t114732
990188900290206441	HT016989751	929t114735
990055639970206441	HT007006440	929t114793
990189170340206441	HT017016282	929t114830
990188888030206441	HT016988548	929t114835
990188900800206441	HT016989805	929t114840
990188914350206441	HT016991110	929t114849
990189051420206441	HT017004612	929t120041
990189116900206441	HT017011083	929t120064
990188952010206441	HT016994837	929t120066
990183421460206441	HT016640215	929t120067
990189815590206441	HT017078429	929t120068
990189814850206441	HT017078351	929t120070
990189813360206441	HT017078200	929t120072
990189169380206441	HT017016187	929t120132
990189383770206441	HT017036430	929t120137
990188913630206441	HT016991036	929t120140
990188913770206441	HT016991050	929t120150
990189117420206441	HT017011137	929t120152
990189431390206441	HT017041296	929t120155
990189496690206441	HT017047625	929t120203
990189866480206441	HT017083286	929t120210
990189084430206441	HT017007867	929t120212
990189682170206441	HT017065068	929t120222
990189682180206441	HT017065069	929t120223
990189684500206441	HT017065301	929t120232
990189208510206441	HT017019397	929t120242
990133010790206441	HT014170333	929t120246
990055847080206441	HT007032207	929t120247
990189496600206441	HT017047616	929t120270
990190059830206441	HT017101399	929t120380
990189755760206441	HT017072456	929t120412
990056577620206441	HT009134753	929t120545
990113574520206441	HT013030563	929t120551
990190426220206441	HT017137001	929t120644
990135929510206441	HT014376685	929t120668
990188631010206441	HT016970223	929t120677
990040514660206441	HT009788618	929t120682
990140956000206441	TT001191374	929t120683
990180985120206441	HT016404804	929t120691
990190469200206441	HT017141299	929t120711
990190482200206441	HT017141902	929t120720
990190413350206441	HT017135741	929t120755
990189534840206441	HT017051307	929t120790
990189534910206441	HT017051315	929t120793
990188990540206441	HT016998685	929t120803
990188777910206441	HT016979418	929t120807
990190436070206441	HT017137982	929t120847
990189932910206441	HT017089001	929t120868
990190443040206441	HT017138679	929t120885
990016944060206441	HT004317730	929t120888
990190188340206441	HT017114051	929t120897
990173529440206441	HT015837157	929t120905
990037898380206441	HT009285021	929t120906
990189535500206441	HT017051377	929t120922
990037195030206441	HT009158331	929t120925
990190580920206441	HT017151589	929t120926
990181036840206441	HT016410001	929t120973
990012613890206441	HT003375015	929t120993
990189883250206441	HT017084973	929t121021
990177067080206441	HT016101532	929t121028
990032480090206441	HT008221216	929t121037
990190494560206441	HT017143137	929t121083
990190470060206441	HT017141386	929t121111
990190407080206441	HT017135107	929t121115
990190569340206441	HT017150446	929t121142
990190780260206441	HT017170970	929t121178
990189975030206441	HT017093223	929t121184
990189535350206441	HT017051363	929t121194
990190312630206441	HT017126376	929t121203
990189917660206441	HT017087497	929t121230
990189917660206441	HT017087497	929t121230
990189917660206441	HT017087497	929t121230
990189917660206441	HT017087497	929t121230
990189917660206441	HT017087497	929t121230
990189917660206441	HT017087497	929t121230
990189917660206441	HT017087497	929t121230
990189917660206441	HT017087497	929t121230
990190926820206441	HT017185353	929t121249
990190959620206441	HT017188610	929t121251
990190960410206441	HT017188690	929t121255
990190961730206441	HT017188825	929t121258
990190961810206441	HT017188833	929t121259
990190960740206441	HT017188724	929t121261
990190960650206441	HT017188715	929t121263
990190959680206441	HT017188616	929t121264
990190959810206441	HT017188629	929t121266
990190927090206441	HT017185380	929t121268
990190927180206441	HT017185390	929t121270
990190929880206441	HT017185664	929t121271
990190930050206441	HT017185681	929t121272
990190930560206441	HT017185735	929t121275
990056144610206441	HT007067247	929t121355
990056144600206441	HT007067246	929t121357
990049079890206441	HT004168148	929t121365
990189798540206441	HT017076704	929t121370
990190305850206441	HT017125721	929t121401
990190305850206441	HT017125721	929t121401
990190305850206441	HT017125721	929t121401
990190305850206441	HT017125721	929t121401
990188565320206441	HT016963640	929t121419
990189937440206441	HT017089454	929t121432
990190445310206441	HT017138906	929t121440
990056559770206441	HT009003608	929t121455
990180817150206441	HT016387933	929t121492
990020840960206441	HT005152383	929t121515
990058225110206441	HT000195779	929t121517
990191113060206441	HT017203400	929t121531
990191113030206441	HT017203396	929t121532
990191128350206441	HT017204926	929t121540
990010374490206441	HT002806084	929t121603
990191110000206441	HT017203089	929t121635
990007569850206441	HT000861245	929t121897
990191146780206441	HT017206792	929t122031
990191133130206441	HT017205408	929t122037
990191129090206441	HT017205002	929t122046
990191146720206441	HT017206786	929t122075
990191132920206441	HT017205386	929t122086
990191483610206441	HT017240358	929t122137
990056353010206441	HT007439392	929t122138
990109345830206441	HT012782748	929t122148
990190519890206441	HT017145502	929t122150
990191026800206441	HT017194752	929t122152
990190951580206441	HT017187805	929t122153
990191418440206441	HT017233769	929t173712
990183252370206441	HT016623494	929t122155
990190703220206441	HT017163271	929t122165
990191394170206441	HT017231342	929t122168
990191393880206441	HT017231313	929t122170
990191164710206441	HT017208585	929t122178
990189906390206441	HT017086385	929t122245
990189906390206441	HT017086385	929t122245
990189906390206441	HT017086385	929t122245
990190738640206441	HT017166808	929t122235
990033819120206441	HT008506616	929t122236
990189906390206441	HT017086385	929t122245
990189906390206441	HT017086385	929t122245
990189906390206441	HT017086385	929t122245
990189906390206441	HT017086385	929t122245
990191193320206441	HT017211452	929t122254
990191169000206441	HT017209020	929t122272
990190990310206441	HT017191133	929t122281
990191251850206441	HT017217388	929t122289
990191170240206441	HT017209146	929t122290
990191169850206441	HT017209105	929t122291
990189801110206441	HT017076964	929t122295
990178866430206441	HT016269171	929t122301
990189848490206441	HT017081675	929t122304
990191400750206441	HT017232000	929t122308
990190955840206441	HT017188231	929t122310
990191612510206441	HT017252936	929t122436
990191742410206441	HT017268475	929t122496
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990191589890206441	HT017250649	929t122623
990189993170206441	HT017095031	929t122701
990191107650206441	HT017202853	929t122737
990191257500206441	HT017217963	929t122749
990190738320206441	HT017166777	929t122753
990191267050206441	HT017218929	929t122759
990191258070206441	HT017218020	929t122771
990191258070206441	HT017218020	929t122771
990191258070206441	HT017218020	929t122771
990191452330206441	HT017237197	929t122789
990188235510206441	HT016932426	929t122791
990184158360206441	HT016712778	929t122792
990191422430206441	HT017234169	929t122814
990192397800206441	HT017329865	929t122825
990191340320206441	HT017225883	929t122827
990191940760206441	HT017284947	929t122832
990191338440206441	HT017225694	929t122833
990191339570206441	HT017225808	929t122838
990191943620206441	HT017285237	929t122842
990191943910206441	HT017285266	929t122845
990191339760206441	HT017225828	929t122853
990191647590206441	HT017256516	929t122855
990191359390206441	HT017227815	929t122861
990191359780206441	HT017227853	929t122865
990191360300206441	HT017227906	929t122869
990191360840206441	HT017227960	929t122872
990191339090206441	HT017225761	929t122877
990191698150206441	HT017260812	929t122906
990191739140206441	HT017264896	929t122910
990192704720206441	HT017360071	929t122952
990192000560206441	HT017290964	929t122963
990192655630206441	HT017355158	929t122965
990188617270206441	HT016968852	929t122973
990192510080206441	HT017340627	929t122979
990191954640206441	HT017286355	929t123014
990191943480206441	HT017285223	929t123017
990192818030206441	HT017371332	929t123031
990191940530206441	HT017284923	929t123033
990192404940206441	HT017330569	929t123039
990191612250206441	HT017252908	929t123048
990191942220206441	HT017285095	929t123064
990192278040206441	HT017317896	929t123077
990192203740206441	HT017310512	929t123080
990192841120206441	HT017373639	929t123082
990192841960206441	HT017373717	929t123083
990055053570206441	HT006938571	929t123088
990104999950206441	HT012347442	929t123089
990192321660206441	HT017322255	929t123092
990192321750206441	HT017322264	929t123093
990192404070206441	HT017330481	929t123094
990189052280206441	HT017004698	929t123098
990189055180206441	HT017004988	929t123100
990188582640206441	HT016965381	929t123104
990190912730206441	HT017183965	929t123112
990179085030206441	HT016291213	929t123132
990178309330206441	HT016214206	929t123135
990192914240206441	HT017380586	929t123143
990192921450206441	HT017381320	929t123145
990192361900206441	HT017326277	929t123146
990180556990206441	HT016362199	929t123161
990191515460206441	HT017243131	929t123173
990173755580206441	HT015859388	929t123176
990145504250206441	TT001495152	929t123178
990192277750206441	HT017317867	929t123182
990192946610206441	HT017383856	929t123184
990192842520206441	HT017373782	929t123189
990192277970206441	HT017317889	929t123216
990192876120206441	HT017376774	929t123219
990190409300206441	HT017135329	929t123225
990178314440206441	HT016214728	929t123229
990191484230206441	HT017240420	929t123247
990189055160206441	HT017004986	929t123250
990181799800206441	HT016481601	929t123251
990189055380206441	HT017005008	929t123263
990192669370206441	HT017356532	929t123264
990192668620206441	HT017356457	929t123266
990056532520206441	HT008744820	929t123267
990192668680206441	HT017356463	929t123270
990190785510206441	HT017171495	929t123273
990151503610206441	HT014771456	929t123280
990192739840206441	HT017363541	929t123281
990192407440206441	HT017330823	929t123304
990170663180206441	HT015622963	929t123317
990192923590206441	HT017381535	929t123340
990192977090206441	HT017386909	929t123343
990192976990206441	HT017386900	929t123345
990192925130206441	HT017381691	929t123353
990192923720206441	HT017381548	929t123356
990184775580206441	HT016771261	929t123370
990192727290206441	HT017362302	929t123380
990182896850206441	HT016588596	929t123381
990192278310206441	HT017317922	929t123412
990191954090206441	HT017286301	929t123413
990192059680206441	HT017296410	929t123449
990192925810206441	HT017381758	929t123451
990045486020206441	HT010759075	929t123460
990192907710206441	HT017379923	929t123465
990193267790206441	HT017415387	929t123514
990190484770206441	HT017142165	929t123556
990164198210206441	HT015397255	929t123588
990193090030206441	HT017398211	929t123605
990193205500206441	HT017409190	929t123608
990193207110206441	HT017409352	929t123610
990193394320206441	HT017427976	929t123647
990056143630206441	HT007067142	929t123650
990056143620206441	HT007067141	929t123651
990193354910206441	HT017424046	929t123793
990193628190206441	HT017450081	929t123813
990193610220206441	HT017448282	929t123826
990174725970206441	HT015942786	929t123841
990193358240206441	HT017424384	929t123861
990193228020206441	HT017411426	929t123863
990189813540206441	HT017078220	929t123868
990193451010206441	HT017433652	929t123944
990193853510206441	HT017472634	929t160267
990193562010206441	HT017444197	929t124020
990037476520206441	HT009218561	929t124029
990193505830206441	HT017439171	929t124035
990193311130206441	HT017419636	929t124041
990193085410206441	HT017397751	929t130002
990193348780206441	HT017423418	929t130003
990193357060206441	HT017424265	929t130022
990193575700206441	HT017445561	929t130023
990193394020206441	HT017427945	929t130027
990192923120206441	HT017381488	929t130033
990192079390206441	HT017298331	929t130069
990192906270206441	HT017379779	929t130078
990193253260206441	HT017413928	929t130081
990193356210206441	HT017424179	929t130098
990193356210206441	HT017424179	929t130098
990189931020206441	HT017088840	929t130100
990193895810206441	HT017476829	929t130184
990193696210206441	HT017456923	929t130216
990193394240206441	HT017427967	929t130231
990192731130206441	HT017362692	929t130336
990192731130206441	HT017362692	929t130336
990192731130206441	HT017362692	929t130336
990192375200206441	HT017327606	929t130246
990192202740206441	HT017310412	929t130250
990193901530206441	HT017477409	929t130289
990182899760206441	HT016588889	929t130290
990193901730206441	HT017477430	929t130291
990192731130206441	HT017362692	929t130336
990192731130206441	HT017362692	929t130336
990192731130206441	HT017362692	929t130336
990192731130206441	HT017362692	929t130336
990193248990206441	HT017413494	929t130345
990193160970206441	HT017405202	929t130387
990194409210206441	HT017526627	929t130403
990194144620206441	HT017501131	929t130421
990194144620206441	HT017501131	929t130421
990194144620206441	HT017501131	929t130421
990191404290206441	HT017232354	929t130460
990012175180206441	HT003279092	929t130510
990194077940206441	HT017494544	929t130653
990194077940206441	HT017494544	929t130653
990194077940206441	HT017494544	929t130653
990194077940206441	HT017494544	929t130653
990194486630206441	HT017533845	929t130682
990193852330206441	HT017472516	929t130685
990193394980206441	HT017428043	929t130699
990194738720206441	HT017558931	929t130721
990194739360206441	HT017558997	929t130722
990193902710206441	HT017477527	929t131410
990194147920206441	HT017501464	929t130731
990194391060206441	HT017524839	929t130736
990159759710206441	HT015268869	929t130742
990194530730206441	HT017538238	929t130745
990189682320206441	HT017065083	929t130835
990194247330206441	HT017510418	929t130837
990194499970206441	HT017535190	929t130838
990189685980206441	HT017065449	929t130880
990167305630206441	HT015601415	929t130923
990055152640206441	HT006950294	929t130956
990193019950206441	HT017391196	929t130983
990144774100206441	HT014683818	929t131019
990170543130206441	HT015611751	929t131020
990194784050206441	HT017563485	929t131031
990012272440206441	HT003302236	929t131035
990190780590206441	HT017171003	929t131036
990194503390206441	HT017535520	929t131044
990194503390206441	HT017535520	929t131044
990194503390206441	HT017535520	929t131044
990194503390206441	HT017535520	929t131044
990194502710206441	HT017535452	929t131058
990195107660206441	HT017595372	929t131064
990193021840206441	HT017391391	929t131077
990180795630206441	HT016385769	929t131100
990191941730206441	HT017285046	929t131125
990194934580206441	HT017578089	929t131160
990194009310206441	HT017487809	929t131190
990155059540206441	HT014913626	929t131208
990194781970206441	HT017563274	929t131210
990194581510206441	HT017543304	929t131230
990191294740206441	HT017221262	929t131233
990195285370206441	HT017612725	929t131256
990195285000206441	HT017612688	929t131258
990195281670206441	HT017612362	929t131264
990195286460206441	HT017612835	929t131268
990195285680206441	HT017612756	929t131273
990192002140206441	HT017291123	929t131274
990195127680206441	HT017597387	929t131279
990195280980206441	HT017612291	929t131283
990195280370206441	HT017612229	929t131287
990195281500206441	HT017612346	929t131289
990195281430206441	HT017612339	929t131291
990195281350206441	HT017612329	929t131292
990195281310206441	HT017612325	929t131293
990195274010206441	HT017611580	929t131295
990195272880206441	HT017611462	929t131297
990195287210206441	HT017612912	929t131313
990194936080206441	HT017578241	929t131373
990056254320206441	HT007193841	929t131379
990195104500206441	HT017595070	929t131389
990195388560206441	HT017623005	929t131403
990195389860206441	HT017623137	929t131404
990195391810206441	HT017623312	929t131407
990193902710206441	HT017477527	929t131410
990194574870206441	HT017542639	929t131412
990194978700206441	HT017582453	929t131505
990194404590206441	HT017526163	929t131506
990195263470206441	HT017610538	929t131516
990195254570206441	HT017609638	929t131518
990194502780206441	HT017535459	929t131525
990195392910206441	HT017623448	929t131535
990193611760206441	HT017448441	929t131539
990193709110206441	HT017458211	929t131598
990194892540206441	HT017573893	929t131627
990194892540206441	HT017573893	929t131627
990194892540206441	HT017573893	929t131627
990194892540206441	HT017573893	929t131627
990194892540206441	HT017573893	929t131627
990194914480206441	HT017576061	929t131790
990196705040206441	HT017633759	929t131818
990195389910206441	HT017623143	929t131838
990196232170206441	HT017627135	929t132483
990196910940206441	HT017654037	929t131872
990196912130206441	HT017654156	929t131874
990196913240206441	HT017654269	929t131878
990187772080206441	HT016886839	929t131886
990194007930206441	HT017487668	929t131890
990194899360206441	HT017574541	929t131943
990194899260206441	HT017574532	929t131947
990196241660206441	HT017628071	929t132048
990195391120206441	HT017623265	929t132049
990195280840206441	HT017612278	929t132055
990189869030206441	HT017083540	929t132065
990196852180206441	HT017648408	929t132069
990197117160206441	HT017673652	929t132070
990196872970206441	HT017650494	929t132089
990196845370206441	HT017647721	929t132116
990196238350206441	HT017627736	929t132203
990195352920206441	HT017619452	929t132217
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990196232170206441	HT017627135	929t132483
990194983250206441	HT017582912	929t132503
990197640830206441	HT017712710	929t132531
990197844150206441	HT017723456	929t132554
990031458700206441	HT008026581	929t132594
990194161110206441	HT017502779	929t132600
990194933450206441	HT017577974	929t132637
990197923580206441	HT017730339	929t132683
990197923740206441	HT017730355	929t132684
990197923730206441	HT017730354	929t132685
990197923830206441	HT017730364	929t132689
990197504960206441	HT017703681	929t132690
990197504950206441	HT017703680	929t132691
990197454120206441	HT017698656	929t132693
990105964190206441	HT012443866	929t132695
990116479040206441	HT013323462	929t132696
990197500120206441	HT017703227	929t132742
990194835620206441	HT017568194	929t132762
990193752800206441	HT017462612	929t132802
990197750030206441	HT017718668	929t132807
990198147480206441	HT017752084	929t132822
990197550450206441	HT017708136	929t132867
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990194910370206441	HT017575655	929t132941
990198415580206441	HT017778209	929t132951
990197875250206441	HT017726195	929t132954
990198413330206441	HT017778004	929t132981
990197469930206441	HT017700257	929t132988
990198189030206441	HT017756252	929t132990
990198070470206441	HT017744457	929t133010
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197066650206441	HT017668681	929t133037
990197209570206441	HT017682591	929t133105
990198410150206441	HT017777680	929t133207
990197497840206441	HT017702996	929t133220
990198407020206441	HT017777363	929t133235
990198412050206441	HT017777875	929t133241
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198149550206441	HT017752297	929t133366
990198441820206441	HT017780748	929t133442
990198203280206441	HT017757168	929t133443
990198609810206441	HT017795815	929t133510
990198609810206441	HT017795815	929t133510
990200159730206441	HT017901473	929t133623
990199094570206441	HT017842666	929t133625
990198576390206441	HT017792660	929t133630
990198410380206441	HT017777705	929t133638
990198609670206441	HT017795801	929t133642
990196990130206441	HT017661207	929t133704
990199102730206441	HT017843339	929t140004
990196956560206441	HT017658500	929t140012
990197385480206441	HT017696413	929t140015
990198191470206441	HT017756499	929t140020
990197498880206441	HT017703104	929t140023
990197499040206441	HT017703119	929t140025
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990195390040206441	HT017623156	929t140133
990197211770206441	HT017682815	929t140140
990199106070206441	HT017843676	929t140152
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990200169310206441	HT017902453	929t140170
990193702810206441	HT017457592	929t140182
990197216060206441	HT017683249	929t140206
990189864100206441	HT017083045	929t140219
990197215400206441	HT017683182	929t140254
990194910160206441	HT017575633	929t140270
990170891040206441	HT015646074	929t140274
990197846210206441	HT017723668	929t140280
990038595040206441	HT009431783	929t140286
990202189030206441	HT018103835	929t140329
990198923660206441	HT017826735	929t140462
990198147840206441	HT017752121	929t140465
990197489730206441	HT017702171	929t140551
990040700650206441	HT009837001	929t140581
990028511200206441	HT007438712	929t140588
990202249630206441	HT018108783	929t140616
990199105730206441	HT017843641	929t140655
990198072200206441	HT017744630	929t140698
990198072200206441	HT017744630	929t140698
990198072200206441	HT017744630	929t140698
990198072200206441	HT017744630	929t140698
990198072200206441	HT017744630	929t140698
990198072200206441	HT017744630	929t140698
990198072200206441	HT017744630	929t140698
990202413750206441	HT018123736	929t140815
990177064960206441	HT016101318	929t140850
990073198560206441	HT009998486	929t140900
990193633770206441	HT017450644	929t140913
990193633770206441	HT017450644	929t140913
990155804660206441	HT014988833	929t140944
990202168700206441	HT018101979	929t140949
990194165830206441	HT017503258	929t163325
990055743370206441	HT007019661	929t140976
990202413550206441	HT018123715	929t141002
990202413550206441	HT018123715	929t141002
990202413550206441	HT018123715	929t141002
990202413550206441	HT018123715	929t141002
990202413550206441	HT018123715	929t141002
990055918150206441	HT007040587	929t141074
990034123690206441	HT008553501	929t141214
990202476470206441	HT018129985	929t141217
990199109690206441	HT017844042	929t141223
990176401750206441	HT016036099	929t141226
990200213340206441	HT017906869	929t141231
990202544400206441	HT018136630	929t141233
990199095330206441	HT017842744	929t141236
990202253840206441	HT018109210	929t141237
990184626190206441	HT016756887	929t141487
990202822300206441	HT018163018	929t141506
990183560610206441	HT016654131	929t141511
990203220830206441	HT018200485	929t141561
990191546300206441	HT017246261	929t141594
990192647510206441	HT017354353	929t141596
